index	year	month	location	news
22016	2014	12	pakistan	Meanwhile, security on December 19 was tightened in and around all eleven prisons in Balochistan in the aftermath of the Federal Government s decision to lift a moratorium on death sentences across the country, reports Dawn. Sources in Balochistan Prisons Department said that four prisons including District Jail Quetta, Khuzdar, Gaddani and Mach were declared sensitive in the Province. The number of prisoners sentenced to death in Balochistan was 97, out of which 14 had filed a mercy petition before the President. Most of the prisoners with death sentences were imprisoned in Mach and District Jail Quetta.
49590	2012	9	pakistan	At least four persons, including two Americans, were reportedly killed and 19 others injured in when a suicide bomber detonated his explosives laden vehicle in the University Town area of Peshawar, the provincial capital of Khyber Pakhtunkhwa on September 3, reports Pakistan Today. Officials said the target of the bombing was apparently a vehicle in use by US nationals. As per details, the suicide bomber rammed his explosives laden vehicle into the vehicle purportedly carrying US nationals on the main Aabdara Road in University Town. The massive explosion left a four foot crater on the road and destroyed several houses and vehicles. The bomb proof vehicle of US diplomatic mission was also badly damaged. A Police officer who witnessed the attack said the US nationals attacked in the blast were whisked away by another vehicle soon after the blast. Therefore, authorities were unclear of the actual casualties and injuries caused to the foreigners. Peshawar Capital City Police Officer Imtiaz Altaf also expressed ignorance about the fate of US nationals in the vehicle attacked by the bomber. However, Khyber Pakhtunkhwa Information Mian Iftikhar Hussain said those killed “included two Americans”.
21834	2014	12	pakistan	Khyber Pakhtunkhwa (KP) Inspector General of Police (IGP) Nasir Khan Durrani on December 1 claimed that the ransom and extortion money collected in the Province was being used for militant activities, reports Dawn. He was distributing cash and commendation certificates to Karak and Tank Police personnel over the recovery of three schoolchildren kidnapped in Bannu District. In a statement, a spokesman for the Police said that the kidnappers had demanded PKR 90 million for the release of kidnapped students and the families were ready to pay PKR 30 million ransom for their children’s release. It said after an encounter, the Police arrested a kidnapper and two targeted killers.
33579	2013	6	pakistan	One Frontier Corps (FC) troper was killed while three sustained injuries when militants targeted an FC convoy with a roadside bomb in the Mashkay area of Awaran District in Balochistan on June 26, reports Daily Times.
53767	2011	1	india	Police arrested a self styled ‘financial commander’ and coordinator of HM, identified as Ali Mohammad Naik, on Sathoora road near Tral in Pulwama District. He said INR one lakh hawala (illegal money transfer) money, a Chinese grenade, a stamp of HM and some receipts of distributed money were recovered from his possession at the time of the arrest. Naik was coordinating different assignments of different modules of the outfit as well as providing financial and logistic support to the cadres for the past two years. He was arrested following a tip off that he was distributing money to sympathizers of HM in Tral area.
43571	2012	9	india	Cadres of the Communist Party of India Maoist (CPI Maoist) opened indiscriminate fire at a helipad in remote Gorkha village in Sukma District, killing Central Reserve Police Force (CRPF) constable Mahadev Minj and injuring two others, head constable Praveen Kumar and constable V Suresh, on September 19, reports The Times of India. Police said Maoists fired indiscriminately at the temporary helipad when a helicopter carrying ration supplies to the Security Force personnel posted in the District was about to land.
32690	2013	4	pakistan	At least eight persons, including a Shia community member, were killed in separate incidents in Karachi (Karachi District), the provincial capital of Sindh on April 7, reports The News. Syed Jaffar Zaidi (40), a businessman and a Shia community member, was killed in Lane 7 of Muhammad Mustafa Colony.
30811	2013	11	india	Security Forces (SFs) have launched a massive manhunt in Sopore area of Baramulla District to trace out a Pakistani militant, Mehmood Bhai alias Abu Hurraira, who the security forces consider, had come to Srinagar two months ago to carry out a Fidayeen attack, reports Daily Excelsior on November 25. He was in Srinagar for over a month after he lost contact with his group during a gun battle in Ahmad Nagar in Srinagar on October 2, 2013. At least eight Policemen, including a Sub Inspector of Police, were injured in the gun battle that raged and the LeT militant fled to nearby Anchar Lake under the cover of darkness.
8410	2015	6	pakistan	Home Minister, Mir Sarfaraz Ahmed Bugti said that the three belonged to a banned militant organisation involved in terrorist attacks across the country. He said Ali Gul and Rehman Wali carried head money of PKR 1 million and PKR 500,000, respectively, and were wanted by Police for their involvement in heinous crimes, including the airbase attacks, bomb blasts at different places and targeted killings of Policemen. Zafarullah faces charges in nine cases of murder.
58040	2011	10	india	The Times of India reports that an ‘area commander’ of the People’s Liberation Front of India (PLFI), a breakaway faction of the Communist Party of India Maoist (CPI Maoist), was caught by Gumla District Police at his house in Salgi Bhuriyatoli village of the District on October 7. The arrested person was identified as Rakesh alias Champion, who was re launching his activities in the Ghaghra area of the District, Gumla Superintendant of Police (SP), Jatin Narwal said. The self styled PLFI ‘commander’ was involved in the killing of Mahesh Oraon when he denied paying an extortion demand in 2009. He was also involved in the killing of Marwari Oraon, Arbind Barla and Nizam Ansari in 2008, the SP said.
56445	2011	7	india	Investigators have been able to trace the owner of the two wheeler used in the IED blast that killed a Policeman and injured eight others in the Sopore area of Baramulla District on July 6. Sources said questioning of Qurat ul Ain of Jalalabad village of Sopore, who was arrested on July 12 for militant links, and other nine suspects, has led to identification of the owner of the two wheeler and those who facilitated its delivery to the militants.
6883	2015	12	india	Two Indians, among 17 people who were taken hostage at Lindt Chocolate Cafe in Martin Place in Sydney (Australia) by a man of Iranian origin are safe. The Australian reports that the siege ended with the police storming the cafe which resulted in three deaths the gunmen and two of the hostages. Five of the 17 hostages, including one Indian, had escaped before the operation begun. The Indian consulate in Sydney was evacuated in view of the hostage situation in the cafe and all the staff members are safe, reports The Times of India. As a preventive measure in accordance with the local requirements, we have evacuated the staff from the Sydney Consulate building because it is located about 300 400 metres away from where this incident took place, Ministry of External Affairs (MEA) Spokesperson Syed Akbaruddin said.
5843	2015	10	india	Communist Party of India Maoist (CPI Maoist) cadres blew up a Government middle school at Srendag in Herhunj Police Station in Latehar District. Maoists numbering 20 to 25 used multiple landmines to bring down three of the five rooms of the school. The Maoists were led by Sarwanji. Deputy Inspector General (DIG) of Police, Palamu, Saket Kumar Singh confirmed the destruction of the Government school at Serendag and added ‘This destruction has a poll angle Panchayat local Self Government institution election . It is a pre poll time. The Maoists are too desperate to keep their turf free of TPC Tritiya Prastuti Committee invasion. The destruction is to show Maoists presence and a reminder to TPC’.
10868	2015	9	srilanka	The Sri Lankan government, acknowledging the receipt of an advanced copy of the United Nations (UN) report of the Office of the High Commissioner for Human Rights (OHCHR) investigation on Sri Lanka, assured that the report and its recommendations will receive due attention of the relevant authorities including the new mechanisms that are envisaged to be set up, reports Colombo page on September 17. In response to the 261 page report, the Foreign Affairs Ministry in a letter to the office of the Rights Chief Zeid Ra ad Al Hussein said the government takes note of the Report of the OHCHR investigation on Sri Lanka and recognizes fully that this Report represents a human rights investigation and not a criminal investigation. The government further said that it is encouraged by the High Commissioner s recognition of the efforts of the new government since he presidential election of 8 January 2015 in dealing with issues of concern for the people of Sri Lanka relating to human rights, rule of law, governance, justice, institutional and legal reform and reconciliation. The government also appreciated the due recognition given to the Government s constructive engagement with the High Commissioner and OHCHR aimed at addressing post conflict issues that impact on achieving reconciliation and assured that it will take every possible measure to ensure non recurrence. Sri Lanka said it will ensure dialogue and wide consultations with all stakeholders especially the victims of the conflict, communities, political parties, civil society representatives, the military as well as the High Commissioner and his office, bilateral partners, and other international organizations in putting in place mechanisms and measures that will facilitate the right to know, right to justice, reparations and guaranteeing non recurrence with the aim of achieving reconciliation and durable peace to ensure long term progress of all its citizens. Meanwhile, the United Kingdom (UK) said on September 16, it welcomes the publication of the report from the investigation on Sri Lanka by the OHCHR, reports Colombo page. The UK co sponsored the resolution in March 2014 that called for the OHCHR s investigation. In a statement, Minister of State in the Foreign and Commonwealth Office of the UK Hugo Swire said he welcomes the publication of this important report into allegations of serious violations and abuses of human rights in Sri Lanka. I am grateful to the UN High Commissioner for Human Rights, his staff and all who contributed, for the work that went into producing it. The UK has been a strong advocate for the UN s investigation and was instrumental in securing the resolution that mandated it, Swire said. We believe it is vital that the legacy of the conflict in Sri Lanka is properly addressed, to allow the country to fulfil its huge potential, he added.
58389	2011	10	india	Banned terror outfit Khalistan Tiger Force (KTF) claimed responsibility for the huge haul of explosives recovered from an abandoned car in Ambala in Haryana on October 12 and stated that their motive was to eliminate senior Congress leader Sajjan Kumar to avenge the 1984 anti Sikh riots, The Indian Express reported. In a press release issued on October 28, KTF — a breakaway faction of Babbar Khalsa International (BKI)— claimed that the RDX was being taken to Delhi for “eliminating” Sajjan Kumar, an accused in a 1984 riots case. “Our outfit does not believe in killing innocent people, we had no plan to attack on eve on Diwali, the Government agencies are only trying to defame us by saying so. We also want to clarify that we support all the outfits which are fighting for cause of Kashmir. But we have no relationship with Lashkar e Toiba (LeT). We are an organisation to get freedom for Sikhs and we will kill all those who come in its way,” it said. The letter was issued by Jagtar Singh Tara, a key accused in the assassination of former Punjab Chief Minister Beant Singh, and who formed the terror outfit after breaking away from BKI around six months ago.
1105	2015	1	india	At least one Assam Rifles (AR) personal was reportedly injured when militant suspect ambushed a camp of the 44 AR at Nambisa area under Phungyar sub division of Ukhrul District on January 18, reports Kanglaonline.com. Meanwhile, Progressive faction of People’s Revolutionary party of Kangleipak (PREPAK Pro) has claimed responsibility for the attack against troops of 44 Assam Rifles at Nambisa of Ukhrul district, reports The Sangai Express. The militant formation also claimed grenade attack at the Lilong post of 40 AR on January 11 and for the grenade attack against a patrol team of Jammu and Kashmir Light Infantry (JKLI) at Ngangkhalawai on January 17.
23395	2013	2	bangladesh	An angry mob set a mess of Jamaat e Islami (JeI) and its student wing Islami Chhatra Shibir (ICS) on fire on Brahma Palli road and vandalised Swadesh Hospital and Islami Bank building in Mymensingh town of Mymensingh District on February 11, reports New Age. The incident happened when the youths in Mymensingh town were holding protests under the banner of ‘Jago Mymensingh’ demanding capital punishment for the war criminals. At least six people were injured in the incident.
42258	2012	7	india	Tripura Government has finalise a new strategy for combating insurgency in the run up to the 2013 Assembly poll, reports The Telegraph. A meeting of the state level co ordination committee was held on July 23 in the State secretariat which discussed reports received from intelligence sources on the movement of NLFT militants. The meeting also discussed the July 22 encounter between TSR and NLFT. “The meeting took note of the successful operation but came to the view that the NLFT had been strengthening its ranks for a major offensive in the run up to the Assembly elections,” a source said. “At the moment there is no dearth of forces as the state has 12 battalions of TSR in addition to seven battalions of CRPF, nine battalions of BSF. Hence, all the vulnerable points along the eastern border will be plugged by relocating camps. There is a good supply of arms and ammunition needed for fighting the militants,” the source added.
16003	2014	8	india	On August 15, three Indian nationals abducted by the Taliban in Afghanistan were rescued during an operation by Afghan troops though at least one more Indian continues to be held by the militants, reports Indian Today. The National Directorate of Security (NDS), Afghanistan s domestic intelligence agency, said on August 16 that the three Indian hostages were rescued during a special military operation in Babos area of eastern Logar Province. The three Indians, all engineers by profession, were captured by the Taliban on August 13 while they were travelling from Logar to Kabul. Indian Ministry of External Affairs (MEA) Spokesman Syed Akbaruddin confirmed in a tweet that three Indians abducted recently had been released from captivity on August 15. He further said that another Indian identified as Prem Kumar was still in captivity . It could not immediately be ascertained whether Kumar and the three other Indians were abducted at the same time. It was also not clear whether any more persons had been abducted.
1852	2015	3	india	The Armed Forces Special Powers Act (AFSPA) will stay as Union Home Ministry Affairs (MHA) has rejected an official Committee recommendation for repeal of the Act, reports Daily Excelsior on March 2. A senior MHA official, speaking on condition of anonymity, said that a recommendation for rejection of B P Jeevan Reddy Committee report has been sent to Cabinet Committee on Security headed by Prime Minister Narendra Modi. Brushing aside all criticism against the Act which is dubbed as “draconian” by several human rights organisations, the MHA said the Act was needed for Army to operate in areas hit by militancy or insurgency. The Reddy Committee was set up in 2004, in the wake of intense agitation in Manipur following killing of a woman, Thangjam Manorama, while in the custody of Assam Rifles and the indefinite fast undertaken by activist Irom Sharmila against AFSPA. The five member committee, headed by Justice Jeevan Reddy, a former Supreme Court judge, had submitted its report on June 6, 2005. The 147 page report recommends “the Armed Forces (Special Powers) Act, 1958, should be repealed.”
16182	2014	8	india	Two people were killed and seven others injured early on August 23 (today) in heavy firing by the Pakistani Rangers on the Border Security Force (BSF) posts near the International Border (IB) in RS Pura sector in Jammu District, reports The Times of India. Two villagers, identified as Muhammad Akram and his 13 year old son Aslam were killed and seven people including Akram s wife, his three children and a BSF Constable were injured in heavy firing by the Pakistan rangers in Jodafarm village of RS Pura sector today, a senior Police officer said. All the injured people have been shifted to the Jammu Medical College for treatment. Firing by Pakistani troops is still on. The BSF has started retaliating, the officer said. Reports from the area said that the Pakistan rangers were using heavy weapons to target BSF posts. They are targeting 17 border outposts of the BSF in RS Pura sector and Arnia sub sector at the international border. Forced by Pakistan firing, more than 2,000 villagers from three villages close to the IB in RS Pura sector had on August 22 migrated to safer places leaving their homes and cattle behind.
13345	2014	4	india	A cache of arms and ammunition were recovered in a joint search operation by Assam Rifles and Police from a forest near Kebalo village, some 3.5 kilometres from Haflong in Dima Hasao District in the evening of April 11, reports Assam Tribune. The recoveries comprise an AK 56 riffle, two bullets of AK 56, four grenades, one kilogrammes RDX, 22 gelatin sticks and four detonators.
23978	2013	9	bangladesh	The Rapid Action Battalion (RAB) arrested a long sought after leader of ICS along with his seven accomplices and seized firearms and explosives, in an ICS run university admission coaching centre in Rajshahi city on September 26, reports Daily Star. Saifuddin Yahia (28), ‘general secretary’ of Rajshahi University unit of ICS, is wanted for 42 cases related to murder, attacks on Police, and Shibir sponsored criminal activities, said Rab 5 Director, Lieutenant Colonel, Anwar Latif Khan, describing the raid. RAB seized a .9mm pistol loaded with eight bullets from Yahia, 13 cocktails, two machetes, two cameras, eight mobile phones, leaflets, banners and Jihadi books. The other arrestees were identified as Abu Sayem (23), Motiur Rahman (20) and Minhajul Islam (25), Ariful Islam (19), Abdul Kader Bappi (19), Kobir Hossain Sumon, (25) and Arifur Rahman (25).
20237	2014	5	pakistan	Iranian border guards killed one Pakistani national and injured another near the Pakistan Iran border in Pajgur District on May 16, reports Dawn. Commissioner Mekran Division, Fateh Bhangar said that Iranian border guards had opened fire on Pakistani territory. The Iranians resorted to unprovoked firing, killing one Pakistani national and injuring another, Bhangar said. The victims were identified as local Pakistani tribesmen. The border was temporarily closed after the incident.
41857	2012	7	india	Bruce Riedel, Senior Fellow Foreign Policy at Brookings Institution, considers Lashkar e Toiba (LeT) to be more dangerous than al Qaeda, by Hindustan Times reported on July 10. He commented, With al Qaeda on the ropes, LeT, with the help of its Pakistani backers, is now probably the most dangerous terror group in the world”. According to him, the November 26, 2008 (26 11) attack by ten LeT terrorists on multiple targets in Mumbai was the most significant and innovative terrorist attack since 9 11. The Mumbai attack, he wrote, marked the maturation of LeT from a Punjabi based Pakistani terror group targeting India exclusively to a member of the global Islamic jihad targeting the enemies of al Qaeda.
2930	2015	5	india	Government of India (GoI) is of the view that there would not be any serious security threat to the country even if the militant groups of North East, who have bases in Myanmar, join hands, and the security agencies are fully capable of handling such a situation, reports The Assam Tribune on May 3. Highly placed sources in the Ministry of Home Affairs (MHA) played down the security threat that might be posed by the militant groups. Sources pointed out that coming together on a common platform would only give the militants a psychological advantage, but their striking power and capability to indulge in acts of violence to create disturbance in the region would not increase. Most of the militant groups of the North East are based in Taga area of Myanmar and the Indian security agencies know their strengths and weaknesses. The militants have been staying in Taga together for the past decade or so. MHA sources further said that the militants groups of the North East had earlier formed a joint platform called Indo Burma Revolutionary Front and at that time, all the outfits were at their peak. But even that effort failed and the Front later disintegrated.
1017	2015	1	india	Three suspected Communist Party of India Maoist (CPI Maoist) cadres were killed during a three hour long encounter with Security Forces (SFs) at Bukar village under Chauparan Police Station area in Hazaribag District on January 12, reports The Times of India. Police have recovered the three dead bodies along with three rifles, a huge cache of explosives and Maoist literature from the spot. Police is yet to identify the dead bodies. Jharkhand Police spokesperson Anurag Gupta confirmed the incident.
45439	2012	12	india	Two Imphal bound rice laden trucks from Dimapur were set ablaze by supporters of the 72 hour bandh (general Shutdown) called by the United Naga Council (UNC) in the state’s Naga inhabited areas from midnight of December 26, reports The Telegraph. Barring these two incidents, the four Naga dominated hill districts of Ukhrul, Chandel, Tamenglong and Senapati, which were affected by the bandh, remained peaceful. However, all shops and marketplaces remained closed and vehicles remained off the roads in these districts. “It is a total bandh,” a source close to the UNC said. The UNC has called the bandh to protest alleged attacks on Nagas in the valley during the State wide indefinite general strike called by the two artists organisations, Film Forum Manipur and the Manipur State Shumang Leela Council from December 21.
57974	2011	10	india	Suspected Communist Party of India Maoist (CPI Maoist) cadres abducted the son of a Trinamool Congress (TMC) leader in the Banspahari area of West Midnapore District on October 2, reports The Hindu. However, the youth was later found by Central Reserve Police Force (CRPF) personnel from a nearby forest on October 3. A group of armed men had barged into TMC leader Tarun Mondal s house at Sigdi and asked for him. “When they found him missing, they abducted his 18 year old son Lalit. An FIR was lodged by Mondal s family at the Belpahari station,” said Gaurav Sharma, Superintendent of Police of Jhargram Police District.
42882	2012	8	india	English Samaylive reports that a former Gram Panchayat (village level local self Government institution) member was killed by suspected Communist Party of India Maoist (CPI Maoist) cadres in Padia area in Malkangiri District of Odisha, Police said on August 21. The body of Sukra Khurami (45), who had been missing since August 20 evening after he went to the village market, was found near Modiguda village on August 21, Malkangiri Superintendent of Police (SP) Akhileswar Singh said. The body of Sukra was lying in a pool of blood in the forest area on the outskirts of the village with his throat slit.
18076	2014	11	india	The Assam Police on November 19 came very close to arresting Bardhaman blast (October 2, 2014) accused Sahanur Alam, who has been on the run, but he managed to give them the slip, reports New Indian Express. Police picked up two persons, Sahanur Ali and Abdur Noor, on November 18 who had been in constant touch with Sahanur, from two different locations of Fakirganj in Dhubri District Apparently, it was from the duo that the Police came to know of Sahanur’s whereabouts. ...In the wee hours of Wednesday, we raided a house where Sahanur was taking shelter.But he fled before we managed to reach his hideout. It seems he came to know of the possible raid,” Dhubri Police Chief Mridulananda Sarmah stated. According to him, Fakirganj and the surrounding areas had been cordoned off and that it was just a matter of time before the quack turned terror mastermind was apprehended.
12742	2014	3	india	Two unidentified militants hurled a hand grenade at the residence of a businessman’s residence at Marwari Patti in Dimapur (Dimapur District) on March 1, reports Nagaland Post. Official sources said there was no report of injury or loss of properties as the hand grenade failed to explode. In addition, the Action Committee Against Unabated Taxation (ACAUT) Nagaland condemned the incident of ‘grenade throwing by two unidentified miscreants’ at the resident of the businessman. Meanwhile, four cells of the ruling Naga Peoples front (NPF) party, Legal Cell, Life Membership Cell, Farmers’ Wing and Minority Cell, have appealed the Central Government and the negotiating parties to bring about early political solution to the Naga issue at the soonest possible, reports Nagaland Post.
21116	2014	8	pakistan	Unidentified militants opened fire on worshippers at a shrine in Awaran District of Balochistan, killing at least six persons and wounding seven others on August 29, reports The News. The attack came at a shrine of the Zikri community in the Awaran District. “Three gunmen came on two motorbikes and fired at the worshippers, praying at sunset. “At least six people have been killed and seven others are injured,” Akbar Harifal, the senior administration official in the area said.
38520	2012	2	india	Militants shot dead a National Conference (NC) worker and sarpanch (head of village level local self Government institution), Ghulam Mohammad Dar, son of Ali Mohammad Dar of Hawoora village, in Damhal Hanjipora area of Kulgam District on February 9, reports Daily Excelsior. Another person Abdul Qayoom was critically injured in the firing.
62955	2011	10	pakistan	A volunteer of a local peace committee and two cadres of Lashkar e Islam (LI) were killed in exchange of fire in Meeran Talab area of Akkakhel in Bara subdivision of Khyber Agency in Federally Administered Tribal Areas (FATA) on October 26, reports Dawn. “The incident took place at Meeran Talab when volunteers of peace committee and activists of Lashkar e Islam came face to face as the former were patrolling the area,” sources said.
33106	2013	5	pakistan	Two Policemen were killed and eight other persons were wounded in two separate attacks in Badaber area of Peshawar, the provincial capital of Khyber Pakhtunkhwa, in the night of May 11, reports The News. Police said a patrolling party of the Badaber Police Station was on a routine duty when two improvised explosive devices (IEDs) planted on the roadside in Malikhel area was triggered with a remote control. An assistant sub inspector Amjad Kamal and a Constable Sohail Khan were killed in the twin blasts while four constables and two civilians were wounded in the attack.
16434	2014	9	india	The Sentinel reports on September 4, that the National Democratic Front of Bodoland Ranjan Daimary (NDFB RD) strongly condemned the recent attack on one of its members. In a press statement, the Information and Publicity Secretary of NDFB RD, B Naijab said the claim by Sanjukta Parashar, the Superintendent of Police of Sonitpur District, that Police had shot and injured a cadre of IK Sonbijit faction of NDFB (NDFB IKS) on September 2 was false and baseless saying that the injured cadre is a member of NDFB RD.
51577	2012	2	nepal	At a time when political leaders and Constituent Assembly (CA) members from far west region have joined forces against the State Restructuring Commission (SRC) recommendation to create separate federal States there, law makers from the eastern region have also started a similar pressure campaign with the demand to turn the eastern development region into a single federal State. A meeting of some two dozen lawmakers from UCPN M, Nepali Congress (NC) and CPN UML on February 16 decided to go for a single province comprising the existing 16 Districts in the eastern region. The SRC in its report passed by the majority of its members has placed the eastern Districts in four different States Limbuwan, Kirat, Tamsaling and Madhesh Bhojpura Mithila.
34371	2013	8	pakistan	In a fresh crackdown against criminals, Karachi Police arrested 135 suspects, including 42 alleged illegal immigrants, during 106 raids conducted in different parts of the city on August 30, reported The Express Tribune. The officials also recovered 22 illicit weapons from their possession, according to a spokesperson for Sindh Police. Seven illegal immigrants from Afghanistan were arrested during a Police raid in Civil Lines in Saddar Town. Police officials said the accused were living in Karachi without any legal documents. FIRs were registered against them under the Foreign Act, while further investigation is underway.
35140	2013	10	pakistan	While any mention of the drone issue was conspicuously missing in their joint statement, the United States (US) President Barack Obama has privately assured Prime Minister (PM) Nawaz Sharif that the controversial programme will end soon, The Express Tribune quoting a senior Pakistani official, reported on October 25. The official, who was accompanying the PM on his just concluded visit to Washington, said that ‘significant progress’ has been made on the drone issue. Speaking on condition of anonymity because of the sensitivity of the matter, he said Washington was considering ending the drone campaign once the “few remaining targets” had been eliminated from Pakistan’s tribal belt. According to the official, President Obama told Prime Minister Nawaz that the CIA had already eliminated most of the high value targets (HVTs) from the region. Although the American president did not give a timeline for halting the drone campaign, Islamabad expects the unilateral strikes will end in a matter of months, he added. However, the US President Barack Obama has asked Prime Minister Nawaz Sharif why Pakistan had not yet started the trial of suspected Mumbai attackers, Dawn reported on October 25. The PM revealed this while talking to the media before leaving Washington after a four day visit to the US. PM Sharif had a two hour long meeting with Mr Obama, which covered all issues of mutual concern. “He (Obama) asked, why the trial of the (Mumbai) terrorist attack in India has not started yet,” Mr Sharif said. During the meeting, the US president also raised the issue of Jama at ud Dawa (JuD), cross border terrorism and Dr Shakil Afridi, the Pakistani doctor who helped the CIA track down Osama bin Laden and has been in prison since then. “He (Obama) has raised the issue of (Dr Shakil) Afridi. He spoke about cross border movement. He also talked about Jamaat ud Dawa,” the prime minister said, without giving details. “Pakistan has to put its house in order — we have to do that — we will fulfil the responsibility entrusted to us by the people of Pakistan,” said Mr Sharif while responding to US concern on this issue.
24009	2013	10	bangladesh	Meanwhile, a leader of Bangladesh Chhatra League (BCL), the student wing of the ruling Awami League (AL) was stabbed and a former activist of the organisation shot in an attack by cadres of Islami Chhatra Shibir (ICS), the student wing of Jamaat e Islami (JeI) at Dharampur area in Rajshahi city of Rajshahi District on October 8, reports The Daily Star. The injured persons are identified as Shariful Islam Saddam (25), organising secretary of BCL Rajshahi University (RU) unit, and Golam Rabbani Tufan (35), a former activist of the organisation’s city unit.
15339	2014	7	india	Assam Tribune reports that on July 20 one Assam Police Constable of 2nd Assam Police Task Force, identified as Arpan Barua, was killed in the Doldoli Reserve Forest area of Karbi Anglong District along Assam Nagaland border after Naga extremist elements opened fire on workers and security personnel engaged in an eviction operation in Doldoli Reserve Forest in Karbi Anglong District to clear tracts allegedly encroached upon by people from Nagaland side. Another Police personnel and a forest official were injured. During the eviction drive more than 150 illegally constructed houses were destroyed and two Smooth Bore Breech Loading Guns (SBBL) were recovered.Additional Superintendent of Police (ASP) Nanda Singh stated that Naga extremists fired with Indian Small Arms System (INSAS) rifles, light machine guns and rocket launchers, reports Nagaland Post.
43378	2012	9	india	Communist Party of India Maoist (CPI Maoist) cadres set ablaze seven vehicles engaged in road construction work in Rajnandgaon District on September 10, reports Business Standard. The incident took place near Temri village under Gatapar Police Station area. The vehicles, including a tractor, a tipper truck and a JCB machine, had been parked at the construction site where no work was taking place due to heavy rains.
34048	2013	8	pakistan	The US, on August 2, issued a global travel alert because of an al Qaida terrorist threat, reports The News. The State Department says the potential for terrorism is particularly strong in the Middle East and North Africa. It says an attack could occur or come from the Arabian Peninsula. The State Department says in a statement that al Qaida and its affiliated organizations continue to plan terrorist attacks both in the region and beyond. The travel alert comes a day after the U.S. announced that it would shutter its embassies and consulates throughout the Muslim world on August 4, and possibly longer.
17651	2014	11	india	National Investigation Agency (NIA) on November 1 announced a reward of INR 5,00,000 to information leading to the arrest of a most wanted suspect, Sahanour Alom alias Doctor hailing from Barpeta District of Assam, reports Deccan Chronicle. After about a week from the October 2, 2014 blast in West Bengal s Burdwan District, he disappeared.However, the Assam Police arrested his brother Zakaria on charges of having links with terror outfit, Jamatul Mujahideen Bangladesh (JMB). While local Police of Assam, suspect Alom has been associated with JMB for about three years or so, NIA has found evidence of his frequent trips to Bardhaman and other places in West Bengal. The Assam Police meanwhile is on the look out for Alom’s wife Sajina, who hails from Chenimari Borpitha village in Barpeta District, for her alleged links with JMB. Sajina, Police said, had attended a madrasa (Islamic seminary) in Bardhaman District, before she got married to Alom.
41459	2012	6	india	the Centre is taking the frequent desertion by Police personnel to join Naga rebel outfits seriously, reports The Telegraph on June 25. This was stated by inspector general of police (intelligence) C. Sangtam while commenting on the recent desertion by two Nagaland Armed Police (India Reserve) personnel with arms to join a rebel outfit. Sangtam confirmed that the two deserters had joined a Naga outfit but did not disclose the identity of the outfit. But sources said on June 6, havildar Hotrong Chang deserted with one 9mm pistol, 10 live rounds and one radio set and on June 18, havildar Neiphukhrie deserted with one AK rifle, 47 rounds of live AK ammunition and some rounds of 9mm ammunition and a radio set. The sources said the duo had joined a certain outfit based near Dimapur. In the past, several Naga police personnel had deserted with arms and ammunition to join militant outfits. In April, Assam Rifles arrested police constable Enyimi Chakhesang for allegedly supplying ammunition from the police central store, Chumukedima, to members of the NSCN Isak Muivah (NSCN IM). The subsequent special investigation team probe led to implication of six Police personnel, including a superintendent of Police.
47660	2012	5	pakistan	At least seven people, including three Muttahida Qaumi Movement (MQM) workers and a MQM sympathizer, were shot dead in different parts of Karachi on May 15, reports Dawn. A former councilor of the MQM Haq Parast group, identified as Anwar Alam aka Babu Bhai (38), was shot dead near his home in PECHS Block 2, said a duty officer at the Ferozabad Police Station. Following the incident, unidentified militants fired into the air, forcing closure of shops on Tariq Road and Bahadurabad and spreading tension in the areas of Khalid Bin Waleed Road and Tipu Sultan Road.
45532	2012	1	pakistan	at least five children were injured in a land mine explosion in the Sui area of Dera Bugti District, reports Daily Times. According to sources, the children were going to school when they hit the land mine. The injured children were identified as Muhammad Yusuf, Imran, Muhammad Musa, Muhammad Asif and Abdul Qadir.
33508	2013	6	pakistan	A militant was killed and two others were injured in exchange of fire with Police in Secretary Pul area, of Bara tehsil (revenue unit) in Khyber Agency of Federally Administered Tribal Areas (FATA), reports The News. The sources said that three militants were trying to enter District Peshawar through a route in Secretary Pul area of Shalobar when they confronted a Police party. The militants opened fire on Police and in retaliatory fire by Police one militant was killed while two were injured.
35833	2013	12	pakistan	Troops on December 19 mounted helicopter and mortar attacks on militants in North Waziristan Agency of Federally Administered Tribal Areas (FATA), where officials said that at least 33 militants and three civilians have been killed, reports Daily Times. A senior military official said 23 militants were killed overnight in fighting with Security Forces in North Waziristan Agency. Later, 10 more militants most of them Uzbeks were killed in a fresh search operation in Mir Ali town, the military said. Security forces launched the operation following an intelligence tip off that terrorists were busy preparing vehicle borne Improvised Explosive Devices (IEDs), the military said in a statement. Clashes erupted after the militants attacked a convoy of security forces which was returning after rescuing soldiers wounded in December 18, 2013 bombing, the military official said on condition of anonymity.
52276	2012	1	srilanka	Naval personnel attached to the Eastern Naval Command recovered a stock of Liberation Tigers of Tamil Eelam (LTTE) arms and ammunition hidden in Devapura and Chilawatte areas on January 16 and 17, reports Daily News. The recoveries included one T 56 weapon, one T 81 weapon, two T 56 magazines, one T 56 magazine, eight 81mm motor bombs, two 60 mm motor bombs and two hand grenades were also found. A number of identity cards of LTTE militants were also recovered.
