news,Assassination,Hijacking,Kidnapping,Barricade Incident,Bombing/Explosion,Armed Assault,Unarmed Assault,Facility/Infrastructure Attack,Unknown
Police arrested a man Kashif Hanif 29 whose name appears on the Fourth Schedule of the Anti Terrorism Act ATA and is said to have links to the so called Tehreek e Taliban Kashmir TTK from Datot village on the outskirts of Rawalakot in Pakistan occupied Kashmir PoK on February 2 reports Dawn Hanif is suspected of involvement in nine acts of terrorism the Senior Superintendent of Police SSP in Poonch Mir Abid said These acts included a suicide attack on an Army vehicle near Dothan village in January 2010 in which some Army soldiers were injured He is also suspected of being involved in the planting of a bomb outside a hotel in Rawalakot in September 2010 which killed the bomber was killed and injured a citizen Hanif has also allegedly been involved in other attacks on military vehicles and installations SSP Abid said that the accused was wanted since 2010 by five Police Stations of Bagh Poonch and Sudhnoti Districts for masterminding and executing different subversive activities The SSP said that the accused belonged to the group of Nazirul Islam alias Shamil Khan who was the first head of the so called TTK after defecting from Asmatullah Muavia,False,False,False,False,True,False,False,False,False
Two persons were injured when a bomb was exploded at Comilla House in Narayanganj District on September 1 reports Dhaka Tribune The injured are Ibrahim 21 and Aynal 30 Police said “The injured have been admitted to Dhaka Medical College Hospital They sustained 50 burn injuries in the explosion The injured might have militant links We have cordoned off the building ”,False,False,False,False,True,False,False,False,False
LashkareToiba LeT militants fired upon an Army patrol party in Rajwar forests of North Kashmir’s Handwara area in Kupwara District on May 25 night reports Daily Excelsior A joint operation was launched by Army and Special Operations Group SOG Handwara of Jammu and Kashmir Police in Rajwar forest area of Handwara in the morning They had information about presence of around three to four militants in forest area The entire area has been cordoned off and more troops have been rushed to the area so as to prevent militants from fleeing,False,False,False,False,False,True,False,False,False
A Policeman Asher Hussain was shot at and injured by militants in Shopian District in the evening of October 25 reports Daily Excelsior Militants fired upon Asher Hussain Personal Security Officer of National Conference leader Shabir Kullay when he Asher Hussain was at petrol pump to refill his vehicle,False,False,False,False,False,True,False,False,False
A day after three people died in a car explosion in Bathinda District of Punjab three more succumbed to their injuries on February 1 reports dnaindia com Three persons who were standing near the car namely Harpal Singh Pali a Congress worker Ashok Kumar and his daughter Barkha died on the spot More than 12 persons were rushed to the nearest hospital with serious injuries and three of them Jaskarn Singh Jappi Rattandip Singh and Subhash Singla succumbed to injuries while undergoing treatment in the local hospital Eight people injured in the incident are still undergoing treatment in different hospitals in the city A FIR was registered under Section 302 307 436 427 of Indian Penal Code IPC Oneindia com adds that the blast was a targeted terror strike investigators have prima facie concluded The presence of Improvised Explosive Devices IED and the strategic manner in which it was placed has led the Police to believe that the blast was a targeted terror strike Investigators have however refused to name any one organisation responsible for the blast From the blast site the Police have recovered IEDs and also a pressure cooker in which the bomb had been placed Officers inspect the vehicle in which the blast took place The Police say that once the forensic report is out there would be more clarity We have sent the material collected from the spot for forensic analysis,False,False,False,False,True,False,False,False,False
In another incident three lower rung cadres identified as Muchaki Pandu 25 Podiam Hunga 26 and Podiam Gutta were arrested by a joint team of District Reserve Guard DRG and District Force from Chintagufa Police Station area in Sukma District on September 11 reports Business Standard The trio was allegedly involved in the exchange of fire between Maoists and security personnel in Tondamarka and Durma villages of Sukma on June 24 2017 that had resulted in the death of two DRG personnel and a Maoist Police said,False,False,False,False,False,True,False,False,False
Some unidentified miscreants set ablaze Mandal Hotel situated at Silapathar Namsuk area in Dhemaji District on March 7 reports The Assam Tribune Tension prevailed on the third day at Silapathar and its adjoining area with shops and business establishment remained closed on March 8 Army Police and Central Armed Police Forces CAPF carried out a flag march at Silapathar Police have arrested 14 persons in this connection,False,False,False,False,False,False,False,True,False
Meanwhile two HM militants were killed and another one surrendered during an overnight operation by the SFs in Shopian District which started on September 9 and ended on September 10 reports Daily Excelsior The encounter which started on September 9 evening in Barbugh area of Shopian District after militants attacked an Army patrol which retaliated killing a militant on the spot and trapping two others in a house in the village The operation was put on hold for the night and in the morning September 10 as the operation was resumed heavy gun fire followed in which one militant was killed Another militant later surrendered A 14 year old girl identified as Khusboo Jan was also injured in the firing and she was immediately shifted to nearby hospital A Police spokesman said that acting on specific information Shopian Police along with 44 Rashtriya Rifles RR launched a cordon and search operation in Barbugh area of Shopian “During searches terrorists hiding in the area fired upon the search party Two terrorists were gunned down in this encounter who were identified as Altaf Ahmad Rather son of Mohammad Maqbool resident of Awneera Zainapora Shopian and Tariq Ahmad Bhat son of Mohammad Ibrahim resident of Barbugh Shopian and one identified as Adil Hussain Dar son of Nazir Ahmad Dar resident of Chitripora Shopian surrendered” he said He said arms and ammunition were also recovered from the encounter site,False,False,False,False,False,True,False,False,False
Four Communist Party of India Maoist CPI Maoist cadres were killed in an encounter with the 205th battalion of the CoBRA Commando Battalion for Resolute Action of the Central Reserve Police Force CRPF at Baskatwa jungles under Gurpa Police Station in Gaya District on March 8 reports The Indian Express Acting on tip off of a meeting of top Maoist leaders in the area the Security Forces SFs launched an operation in the forest On seeing the SFs the rebels started firing leading to fierce encounter in which the four rebels were killed SFs found the four bodies of the rebels along with their arms lying close to them The arms included two Indian Small Arms System INSAS assault rifles one Self Loading Rifle SLR and one AK 47 assault rifle The slain Maoist cadres were identified as Anil alias Deepak ‘zonal commander’ of Magadh area committee action team Rajesh Ravidas ‘sub zonal commander’ Nepali Yadav and Uttam,False,False,False,False,False,True,False,False,False
Two bombs were hurled at the car in which Communist Party of Nepal Maoist Centre CPN Maoist Centre leader and Minister without portfolio Janardan Sharma who is the left alliance candidate from Rukum parliamentary constituency was travelling at Chaurjahari Municipality in Rukum District on November 10 reports The Himalayan Times Only one of the two bombs exploded without causing much damage According to preliminary investigation of Police Netra Bikram Chand led Communist Party Nepal CPN cadres might have been involved in the act Cadres of the party had hoisted a black banner at Sharma’s house a few days back,False,False,False,False,True,False,False,False,False
An exchange of fire with the Communist Party of India Maoist CPI Maoist cadres at a forest patch in Dantewada District on June 16 reports The Pioneer The Skirmish took place near Munga village when a joint team of District Reserve Guard DRG Special Task Force STF and Central Reserve Police Force CRPF was out on a search operation in the interiors of Katekalyan area said Deputy Inspector General of Police DIG Dantewada range P Sundarraj When the security personnel were advancing to Munga they came under fire from a group of armed Maoists leading to the encounter between the two sides the DIG said However the Maoists soon fled from the spot During a search a 12 bore gun an air gun three pitthus shoulder bags and some daily use items were recovered from the spot he said,False,False,False,False,False,True,False,False,False
Five militants including a highprofile TehreekeTaliban Pakistan TTP militant identified as Duran were killed in an intelligencebased operation carried out by Security Forces SFs in Mirak village of Kalaya tehsil revenue unit in Orakzai Agency of Federally Administered Tribal Areas FATA on March 22 reports Dawn An InterServices Public Relations press release said two FC personnel also laid down their lives in the exchange of fire that ensued during the operation The deceased were identified as Major Mudassar and Sepoy Mateeullah,False,False,False,False,False,True,False,False,False
Meanwhile five Maoists were arrested following an encounter between them and Security Forces SFs at an unspecified place in Dantewada District on September 11 reports Business Standard After the firing stopped five Maoists were rounded up from the forests while they were trying to escape from the spot Those arrested were identified as Hemla Podia 40 Hidma Madvi 40 Hemla Joga 45 Hemla Budhu 42 and Madvi Deva 36,False,False,False,False,False,True,False,False,False
The Communist Party of India Maoist CPI Maoist cadres abducted five persons including four Odisha Government officials from Chitrakonda in Malkangiri District on January 13 reports The Times of India Odisha is going to have panchayat village level local self government institution elections on February 13 15 17 19 21 2017 Sources said a group of Maoists produced them at a ‘Praja Court’ people s court at Similipodar village The five persons have been identified as poll officials Hrushiskesh Naik and Purshottam Behra junior engineers Praveen Soren and Kamini Kanth as well as Jodamba village head Lakshaman Sisa s son Manoranjan Sisa sources said However another officer Lingaraj Majhi managed to escape,False,False,True,False,False,False,False,False,False
The Communist Party of India Maoist CPI Maoist cadres set ablaze the machines used for road construction at Mankidi village under Podapadar Panchayat village level local self government institution in Koraput District on February 27 reports The Telegraph According to sources more than ten Maoist cadres stormed into a contractor’s camp and set a JCB and a road roller machine on fire,False,False,False,False,False,False,False,True,False
A group of more than 50 Communist Party of India Maoist CPI Maoist cadres raided the construction camp and set ablaze five vehicles used in road construction in Giridih District on June 1 reports Bihar Prabha Five persons including the owner of the vehicle were beaten up The injured were shifted to hospital,False,False,False,True,False,False,True,True,False
A 207th Commando Battalion for Resolute Action CoBRA jawan of West Bengal identified as Om Prakash 32 was seriously injured in an encounter with the Communist party of India Maoist CPI Maoist cadres at a hill near Basadera village under Ghatshila Police Station area in East Singhbhum District on February 26 reports The Telegraph,False,False,False,False,False,False,False,False,True
The Communist Party of India Maoist CPI Maoist cadres torched two JCB machines and two tractors being used for construction of roads under the Pradhan Mantri Gram Sadak Yojana PMGSY in Majhigumandi and Uparagumandi villages of Koraput District on May 4 reports The Indian Express The CPI Maoist cadres left behind posters warning against resumption of road construction in the area and asking villagers not to cooperate with the contractor,False,False,False,False,False,False,False,True,False
Communist Party of India Maoist CPI Maoist cadres abducted three members of a family suspecting them to be ‘police informers’ and subsequently killed them in Jamui District on July 14 reports The Telegraph A group of Maoists descended on the house of Shiv Koda at Tari village in the early hours of Friday and held three members of the family hostage at gunpoint Thereafter they took them to the nearby Kukarjhap dam near Barhat and killed them The Police identified the deceased as Shiv Koda Bajrangi Koda and Meena Devi The bodies bore multiple injuries which suggested that the killers had used heavy stones and blunt objects to kill them Jamui Superintendent of Police SP Jayant Kant said “We found the bodies near Kukurjhap dam near Barhat A red slip found at the spot claimed responsibility for the killings ” he said adding that the Police had started combing operations in the Maoist hit area,False,False,True,False,False,True,True,False,False
The Chhattisgarh Police killed Sukhram Lekam alias Sukku a Janatana Sarkar People’s Government President of the Communist Party of India Maoist CPI Maoist in an exchange of fire at Pedia in Bijapur District on February 6 reports The Hindu Security Forces SFs recovered a 12 bore rifle 10 cells and other CPI Maoist material from the encounter spot,False,False,False,False,False,True,False,False,False
A pressure bomb believed to have been planted by Communist Party of India Maoist CPI Maoist cadres was found inside the Pasaraganda Forest under Adaba Police limits in Gajapati District on January 20 reports Telegraph A bomb squad from Paralakhemundi reached the site and defused the explosive The squad also seized 50 Kilograms gelatine a tiffin bomb 40 metres of wire and gunpowder from the spot,False,False,False,False,True,False,False,False,False
The Communist Party of India Maoist CPI Maoist cadres shot dead the son of a contractor whom they had abducted from a rail construction site in Kanker District on November 25 reports The Pioneer The body of Ramesh Jain 38 was found at a forest near Rekhabat village in the District on November 26 Kanker s Superintendent of Police SP K L Dhruv informed Darbari Ram the father of the deceased had the contract for cutting of trees in the forest area for laying tracks as part of the Dallirajhara Rowghat railway project and transportation of logs to the forest department s depot he said On Saturday November 25 when Ramesh Jain was engaged in the work of transportation of timber logs in the forest close to Rekhabat between Rowghat and Tadoki a group of armed Maoists reached there The rebels asked the workers to leave the place After setting ablaze four trucks and a loader machine they took the victim along with them the SP said Later they shot him dead in the nearby forest Dhruv said The construction of Dallirajhara Rowghat Jagdalpur broad gauge railway line covering 235 kilometres would allow transportation of iron ore from the Maoist affected area in north Bastar Besides it will provide transportation facility to the people in the Maoist hotbed The work in the first phase covering a 95 kilometres route from Dallirajhara to Rowghat is in progress with 17 kilometres of tracks to Gudum commissioned for passenger train traffic The Maoists have been opposing the project since its inception fearing that the construction of the rail route will speed up the development work in Bastar thereby uprooting them from the region,False,False,True,False,False,True,False,False,False
The Communist Party of India Maoist CPI Maoist cadres killed one Rakesh Mahto 40 on the suspicion of being a ‘Police informer’ at Khakhanda village under Mahuatand Police Station in Bokaro District on August 25 reports The Pioneer According to Gomia Circle Police Inspector Rajesh Kujur prior to his murder the Maoists had accused him of working as a ‘Police spy’ as stated on their poster The posters read Police dalal Rakesh Mahto ko mrityudand diya gaya” Police agent Rakesh Mahto is awarded death sentence and Police dalal ko chun chun kar maut ka saja denge” police spies will be hounded and killed Officer in Charge OIC P C Devgan said preliminary evidence suggested murder by CPI Maoist rebels adds The Telegraph,False,False,False,False,False,False,False,False,True
Security Forces SFs arrested a Communist Party of India Maoist CPI Maoist ‘sub zonal commander’ identified as Rajendra Singh Munda 30 alias Gudru Munda alias Raju alias Chandan during a search operation in Aamda under MGM Police Station area in East Singhbhum District on December 26 reports The Times of India Munda is one of the accused in the murder of Sunil Mahto Lok Sabha MP from Jamshedpur at Baguria near Ghatshila in 2007 and wanted in the landmine blast near Burudih dam in Ghatshila that killed 14 Central Reserve Police Force CRPF personnel in 2009 He was involved in over six CPI Maoist related cases in Galudih and Bodam Police Station areas in the District The SFs recovered one country made loaded pistol of 7 65 bore five live cartridges of 0 5 bore four bundles of codex wires 25 piece detonators and 36 pieces of power gel from Munda said Anoop T Mathew Senior Superintendent of Police SSP,False,False,False,False,False,False,False,False,True
Meanwhile 30 Improvised Explosive Devices IEDs seized from Budha Pahad in Latehar District were defused by the Bomb Disposal Squad BDS on November 23 reports New Indian Express The IEDs planted in series were seized by the SF personnel soon after the suspected CPI Maoist cadres set ablaze a tractor in Mounasilli under Palamau Tiger project in Baresaad Police station limit the sources said The Maoists have also stopped the construction work of a watch tower being set up by the forest department amidst ongoing anti Maoist operation they said,False,False,False,False,True,False,False,True,False
A Communist Party of India Maoist CPI Maoist cadre identified as Kotesu died on the spot and a Sabari Committee ‘militia commander’ Kaaki Kannayya suffered serious injuries while planting pressure bomb in East Godavari District on February 27 reports New Indian Express The spot where the incident took place was near National Highway 30,False,False,False,False,True,False,False,False,False
One Sunil Pawar a former supporter of the Communist Party of India Maoist CPI Maoist was shot dead at a market at Jhadapapda which is located around eight kilometers from Pendhri in Dhanora tehsil revenue unit in Gadchiroli District on November 21 reports The Times of India Two more persons Sadaram Thakur and Ravindra Kusram sustained injuries as the Maoists in civil attires opened fire at them Gadchiroli Police said Chatgaon Area committee of the CPI Maoist outfit has claimed in a pamphlet that they had targeted Pawar as he was helping the Police since 2007 The Maoists have also claimed to have warned Pawar several times Police said Pawar requesting for pardoning had initially tried to flee but was later shot on head from close quarters,False,False,False,False,False,True,False,False,False
An elderly man was killed after a pressure Improvised Explosive Device IED planted by Communist Party of India Maoist CPI Maoist cadres went off in Kansaram village in Sukma District on December 4 reports India com The incident took place when the victim Karko Kanna 70 had gone to an agriculture field for farm related work in Kansaram village under Kistaram Police Station limits Sukma Superintendent of Police SP Abhishek Meena said As per preliminary information Kanna inadvertently stepped on the pressure IED while passing through the field on the outskirts of the village around 500 kilometres away from the State capital Raipur he said,False,False,False,False,True,False,False,False,False
Five Communist Party of India Maoist CPI Maoist cadres were arrested by Security Forces SFs near forests of Parcheli village under Katekalyan Police Station limits of the Dantewada District on February 28 reports The Pioneer Those arrested were identified as Hidma Vetti 22 Pojja Vetti 22 Somaru Mandavi 20 Somdu Vetti 20 and Fagnu Vetti 19 all natives of Parcheli village They were involved in setting ablaze two vehicles including a passenger bus in Dantewada District on February 26,False,False,False,False,False,False,False,True,False
Four Maoists who were suspected to have shot dead a school teacher Kartick Mahato in his classroom on September 14 were arrested in Lalgarh on September 19 Of the four Lakshman Baskey from whose house the other three were also arrested is a member of the Maoistbacked People’s Committee against Police Atrocities PCPA The three others arrested were Baskey’s son Rajendranath 18 his brother Ranjit 30 and Baburam Mandi 18 who is from Raipur in Bankura,False,False,False,False,False,True,False,False,False
Danapur Durg Express train was hijacked by the Communist party of India Maoist CPI Maoist cadres in the Lakhisarai District on August 3 today reports The Times of India A statement issued by the Central Reserve Police Force CRPF stated that an exchange of fire also took place between CPI Maoist cadres and 207 Commando Battalion for Resolute Action CoBRA of CRPF A mobile tower in the area was also blown up No casualties were reported from either side,False,True,False,False,True,True,False,False,False
One civilian identified as Athari Samson 54 and an Assam Rifles AR trooper identified as Bhupal Singh 42 were killed in an encounter with suspected militants at Khunthak village of Kasom Khullen sub division in Kamjong District on January 2 morning reports The Sangai Express Troops of 27 AR were going on foot for an operation when they were attacked by militants who opened indiscriminate fire at around 10 30 am The AR troops too retaliated The encounter left one AR trooper and another man dead,False,False,False,False,False,True,False,False,False
Suspected Communist Party of India Maoist CPI Maoist cadres triggered blasts of a slurry pipeline belonging to Essar Steel near Chinitalguna village at Chitrakonda block in Malkangiri District on November 28 reports The Telegraph According to reports from the company sources the Maoists blasted portions of the pipeline in at least three spots by using landmine explosives The damaged points are located 500 metres from one end to the other The blasts caused considerable damage to the pipeline which is stretched across the Bailadila Mines area of Dantewada District in Chhattisgarh to its steel plant in Visakhapatnam in Andhra Pradesh The slurry pipeline passes through dense and thick forest where the Maoists have sizeable presence and influence The Maoists have targeted the slurry pipelines thrice since past one year,False,False,False,False,True,False,False,False,False
Separately three militants were killed in an encounter with Police and Security Forces SFs in Essa Nagri area of Quetta on July 13 reports Dawn Police officials said that militants opened fire on a Police patrolling party in the area In response the Policemen engaged the suspected terrorists whereas a heavy contingent of Police and other law enforcement agencies immediately reached the spot After the encounter the three suspected terrorists were found killed said Police officials A cache of arms and ammunition including five kilogram of exclusive material were recoovered from the possesion of the slian militants,False,False,False,False,False,True,False,False,False
One militant was killed and three of his accomplices apprehended during combing operation in Factory Area of Lahore the provincial capital of Punjab on April 14 reports The News According to Police the terrorists opened fire on the security personnel during joint combing operation in the area and in the ensuing gunfight a terrorist was killed and three security personnel sustained injuries Three militants were arrested by the law enforcers A suicide vest detonators and weapons were seized from the site where exchange of fire took place,False,False,False,False,False,True,False,False,False
The Communist Party of India Maoist CPI Maoist cadres have abducted two road construction workers in Sukma District on July 5 reports India Today The incident took place near Kasaram village on the afternoon of July 3 and Police were informed about it only last evening July 4 said a senior Police officer According to the contractor Viranna and Veera Swami two of his labourers were carrying out measurement work when some armed Maoists came to the spot and forcibly took them away A road is being constructed between Kistaram and Chintalnar in Sukma District which is around 500 kilometres from the state capital Raipur The densely forested region is considered to be a stronghold of Maoists,False,False,True,False,False,False,False,False,False
Unidentified armed miscreants on September 18 entered Kuda Cold Storage owned by L Doulo at 5th mile Model Village in Dimapur District and serving a ‘taxation slip’ reports Nagaland Post The militants later opened fire when their demand was not met the businessman escaped unhurt,False,False,False,False,False,True,False,False,False
A spontaneous shutdown to mourn the civilian and militant killings was observed in South Kashmir areas on June 18 amid tense situation reports Daily Excelsior Majority of the shops and commercial establishments were closed in Khudwani Pampore Qoimoh Yaripora Pulwama and few other areas today against the killings of three Lashkar e Toiba LeT militants and two civilians during an encounter at Arwani area of Anantnag District on June 16,False,False,False,False,False,False,False,False,True
Cadres of the Jharkhand Jan Mukti Parishad JJMP killed one Navrangi Yadav 70 and injured five others in Badaibatha village in Latehar District on July 2 over a land dispute reports The Telegraph The deceased was the father of local ward member Mithilesh Yadav JJMP is a splinter group of the Communist Party of India Maoist CPI Maoist,False,False,False,False,False,False,False,False,True
Meanwhile in the second encounter in North Kashmir’s Sopore area in Baramulla District a LeT ‘divisional commander’ was killed and two Army personnel were injured reports Daily Excelsior Sources said that 9 Para of Army laid an ambush in Zaloora forests of Sopore in Baramulla District early today November 30 acting specific information regarding the presence of militants in Kumar Mohalla Sagipora Sopore One Para commando was injured in the ambush and militants fled but were again trapped by the SFs in Bomai area of Sopore Army’s 22 Rashtriya Rifles RR and SOG Sopore cordoned off Bomai Sopore and in an encounter killed a LeT commander while one Army jawan was injured “During searches terrorist hiding in a Nallah near water point of Kumar Mohalla Sagipora fired upon the joint search party The fire was retaliated in which the said terrorist was gunned down The terrorist was later identified as Muzzamil from Pakistan affiliated with LeT outfit commander of North Kashmir One AK rifle 5 AK magazines 124 AK rounds one Under Barrel Grenade Launcher UBGL 5 UBGL rounds and other ammunition were recovered from the encounter site” the spokesman added,False,False,False,False,False,False,False,False,False
a Central Reserve Police Force CRPF officer identified as Ali Mohammad was injured after militants lobbed a grenade on the house of a National Conference NC leader and former legislator Mohammad Ashraf Bhat on October 22 reports Daily Excelsior The security guards also retaliated by firing but militants managed to escape SFs have launched a hunt to nab the assailants,False,False,False,False,True,False,False,False,False
Separately a CPI Maoist cadre was killed by joint SFs in Sukma District on December 5 reports News Nation The Police said “Maoist cadre was shot dead during a gun battle which took place between joint security forces and Naxals near Duled village under Chintalnar police station limits ” A combing operation was launched by State Police and Commando Battalion for Resolute Action CoBRA in forested area near Duled village around 500 kilometers from the State capital Raipur when the Maoists opened fire at the joint SFs The personnel took their position and retaliated A Central Reserve Police Force CRPF official said “The gun battle between security forces and Naxals lasted for an hour Body of a Maoist cadre was recovered during search operation launched after the encounter ” The identity of the slain Maoist is yet to be ascertained,False,False,False,False,False,True,False,False,False
A bomb exploded near the house belonging to Kailali Constituency No 4 left alliance common candidate Lekhraj Bhatta in Kailali District early on December 5 reports The Himalayan Times An IED placed in a ditch by an unidentified group at the distance of 300 metres from Bhatta’s house exploded at around 4 00 pm today December 5 according to the Area Police Office Attariya However no human casualty and damages have been reported,False,False,False,False,True,False,False,False,False
Four Police personnel including a Station House Officer SHO were gunned down in the Lachi tehsil secondlowest tier of local Government of Kohat District on May 20night reports Dawn Deputy Superintendent of Police DSP Lachi Raza Khan told that unknown assailants targeted a police mobile which was on routine patrol The assailants ambushed the mobile killing four Policemen onboard including SHO Khanullah and additional SHO Tahir Mehmood said the DSP,False,False,False,False,False,True,False,False,False
Separately Superintendent of Police SP Muhammad Ilyas was killed in Nawan Killi area of Quetta the Provincial capital of Balochistan on November 15 along with three family members reports Dawn A passer by was also injured in the attack According to Deputy Inspector General DIG Abdul Razzaq Cheema the SP was killed when three armed men whose identity are yet to be ascertained riding on a motorcycle intercepted his car and opened fire killing him along with his wife son and granddaughter,True,False,False,False,False,False,False,False,False
RAB cordoned off a six storey building on Mazar Road in Dhaka city’s Mirpur area since September 4 suspecting the presence of militants inside reports The Daily Star The “suspected militants” have been repeatedly told to surrender The calls were ignored and instead met with explosion of some crude bombs,False,False,False,False,True,False,False,False,False
A civilian identified as Bashir Ahmad Dar was killed and another injured when unidentified gunmen opened fire in a place named Qasbayar of Pulwama District on April 15 reports The Hindu,False,False,False,False,False,True,False,False,False
Unidentified persons tried to set ablaze a Panchayat Ghar in Bomai area of Sopore in Baramulla District on November 10 late evening reports Daily Excelsior Locals of the area rushed to the spot soon after news spread in the area that unknown persons are trying to set ablaze Panchayat Ghar in the village,False,False,False,False,False,False,False,True,False
Communist Party of India Maoist CPI Maoist cadres killed a road construction contractor and set ablaze six vehicles on the under construction Misma Chichordguda road under Dornapal Police Station limits in Sukma Districtof Chhattisgarh on November 15 reports The Pioneer Sukma Superintendent of Police SP Abhishek Meena Said the road is being constructed under the Pradhan Mantri Gram Sadak Yojna PMGSY for which contract was given to Sahu Mahamaya Buildcon Company owned by contractor Hari Shankar Sahu He further said “Around a dozen armed Maoists stormed the construction site located about 500 km from the state capital Raipur and started thrashing labourers asking them to stop the work ’’ They attacked Sahu with sharp weapons and fled leaving him dead on the spot he added Before fleeing the Maoists set ablaze Sahu s SUV and other five vehicles and machines engaged in road construction work Three labourers were also injured after being beaten up by the Maoists Sahu was advised by police not to carry out construction work for some time due to security reasons but he ignored the directive and started work on Wednesday November 14 SP Meena said,False,False,False,False,False,True,True,True,True
Two labourers identified as Bilal Ganie and Jehangir Wagay were injured in a blast at Khandroo area of Anantnag District on January 16 reports Daily Excelsior The blast occurred inside an Army camp at Khandroo after the labourers stepped over the mine Two labourers were injured They were shifted to nearby hospital where from they have been referred to Srinagar Hospital for specialized treatment,False,False,False,False,True,False,False,False,False
A Central Reserve Police Force CRPF trooper identified as Mujahid Khan was killed and a Police man identified as Javid Ahmed was injured as they foiled an attempt by Lashkar e Toiba LeT fidayeen suicide squad to storm into their 23rd battalion camp at Karan Nagar area of Srinagar early on February 12 reports Daily Excelsior A CRPF spokesman said that in the wee hours on February 12 fidayeen carrying bags and armed with AK 47s were seen approaching towards the CRPF camp “The sentries immediately opened fire at around 4 30 am as they noticed two suspicious persons carrying backpacks and weapons” he said The firing from the CRPF forced the militants to enter into an under construction building adjacent to the camp As the Security Forces SFs searched the building the hiding militants opened fire in which one CRPF man was killed and another Police man was injured Police and CRPF rescued around 20 persons including children and women from the area They were taken to safer locations before assault was launched against the fidayeen Army was later called in to take on the two fidayeen who are said to be of LeT Sources said that the fidayeen called their handlers telling them that their mission has failed and they are holed up in a building adjacent to the CRPF camp Huge explosion were heard from the encounter site during the day as Army used grenades and rockets to blast the building However militants were firing at the SFs intermittently The operation was put on hold for the night and cordon around the building was strengthened to prevent militants from fleeing the area Later clashes broke out between the youth and SFs outside CRPF camp in Karan Nagar area of Srinagar in the afternoon adds Daily Excelsior Youth in large numbers assembled near the encounter site and pelted stones on the SFs triggering clashes SFs retaliated by firing teargas to disperse the protesters,False,False,False,False,False,False,False,False,True
A Border Security Force BSF jawan trooper identified as Sunil Kumar Murmu was killed after he was hit by a Pakistani sniper fire from across the Line of Control LoC in Tanghdar sector of Kupwara District on February 20 reports Daily Excelsior He was deployed at a forward defended location FDL along the LoC in the area when a Pakistani sniper shot hit him in the abdomen The solider was moved to hospital and later succumbed to injuries at the hospital in the night Army has intensified its vigil in the area along the LoC to prevent any infiltration from the sector The patrols have also been intensified near the fence,False,False,False,False,False,True,False,False,False
11 civilians of the same family were killed and one child was injured in a roadside explosion and two Afghan Special Forces Soldiers were injured in a follow up explosion in Makrana village of Achin District of Nangarhar Province on October 21 reports Pajhwok Afghan News,False,False,False,False,True,False,False,False,False
At least 17 soldiers were killed and another 25 wounded in clashes between Security Forces and the Taliban militants in Ghormach District in Faryab Province on August 12 Tolo News According to the sources the Taliban attacked an Afghan National Army base commonly known as Chinese camp and have occupied a few strongholds Soldiers and officers from inside the camp said they are under siege and if reinforcement troops are not sent to them they will all be killed Faryab Members of Parliament MPs meanwhile accused government of negligence and said this base had been under siege for a few days Despite calls for help security departments failed to take action the MPs said “We are worried about the soldiers There is also a lot of equipment on the base and if Taliban seize this then they will threaten the northern parts especially Faryab ” Bashir Ahmad Tayyanj an MP from Faryab said Afghanistan Army Chief of Staff Mohammad Sharif Yaftali on August 12 held a press conference in Kabul and confirmed the clashes at the camp but gave no information about casualties “There was a heavy fight and both sides suffered fatalities ” said Yaftali,False,False,False,False,False,False,False,False,True
Unidentified assailants set two girls’ schools on fire in Khanozai tehsil revenue unit of Pishin District in Balochistan in the night of August 7 reports Dawn Besides there have been no reports of casualties so far as the schools were closed at the time of the incident The Balochistan Education secretary has said that action will be taken against those involved in the incident,False,False,False,False,False,False,False,True,False
Unidentified persons exploded a grenade at Raj grocery store located at Phungreitang in Ukhrul town on January 6 leaving two non locals injured reports Sangai Express The two injured persons were working as salesmen of the shop and were identified as Anish Kumar from Kanglatongbi and Vijay Kumar from Bihar,False,False,False,False,True,False,False,False,False
Separately four Taliban militants were killed when an under construction bomb exploded pre maturely in Mangajak District of Jowzjan Province reports Pajhwok Afghan News on March 4,False,False,False,False,True,False,False,False,False
A civilian identified as Ishfaq Ahmad Ganie was critically injured in a firing incident at Chittergam area of Budgam District on November 23 evening reports Daily Excelsior He was injured near an Army camp at Chittergam in Budgam District Defence spokesman Rajesh Kalia said that “Ishfaq Ahmad Ganie was shot at by the militants 500 600 meters away from Army Camp at Chittergam When the Army heard sound of firing the Quick Reaction Team immediately rushed towards the direction of fire to find out what was happening ” When the party reached the spot they saw Ishfaq in a pool of blood,False,False,False,False,False,True,False,False,False
